text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
falta de dinamismo en clase,FALSE,0,NA,30/08/2015 01:42,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
LE HACE FALTA PEDAGOGIA,FALSE,0,NA,30/08/2015 01:42,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
domina el tema pero es impuntual,FALSE,0,NA,30/08/2015 01:42,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen desempeño del maestro.,FALSE,0,NA,30/08/2015 01:42,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
los alumnos no prestan atención a la clase no impone respeto,FALSE,0,NA,30/08/2015 01:42,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
bien tiene gran dominio del tema,FALSE,0,NA,30/08/2015 01:42,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
es muy paciente,FALSE,0,NA,30/08/2015 01:42,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Esta chido es capaz de controlar al grupo,FALSE,0,NA,30/08/2015 01:41,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
no tienen la capacidad de controlar al grupo completo.,FALSE,0,NA,30/08/2015 01:41,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
clase aburrida necesita dar materiar didáctico y utilizar todas las herramientas que la universidad le facilita,FALSE,0,NA,30/08/2015 01:41,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Bien muy respetuoso.,FALSE,0,NA,30/08/2015 01:40,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
responde nuestras dudas e imparte clases como se debe ,FALSE,0,NA,30/08/2015 01:40,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es un gran maestro ,FALSE,0,NA,30/08/2015 01:39,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Se percibe como una materia meramente presencial.,FALSE,0,NA,30/08/2015 01:39,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Tiene el conocimiento sin embargo no lo expresa de manera clara,FALSE,0,NA,30/08/2015 01:39,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Excelente maestro tiene buen criterio y conocimiento del tema es capaz de aclarar dudas y compararlos con ejemplos reales.,FALSE,0,NA,30/08/2015 01:37,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Parece que no tiene dominio del tema,FALSE,0,NA,30/08/2015 01:36,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
el profesor sabe transmitir su conocimiento con éxito,FALSE,0,NA,30/08/2015 01:36,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
No evalua nuestras tareas por eso no sabemos si comprendemos los temas,FALSE,0,NA,30/08/2015 01:35,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
buen profesor,FALSE,0,NA,30/08/2015 02:12,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
No conoce muy bien los temas que imparte por lo que parece que no estamos aprendiendo,FALSE,0,NA,30/08/2015 02:12,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
No es muy buena la clase realmente no sabe resolver las dudas ni se siente que tenga un dominio total de los temas.,FALSE,0,NA,30/08/2015 02:12,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
no sabe transmitir el conocimiento que tiene.,FALSE,0,NA,30/08/2015 02:11,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
DE LOS PEORES QUE HE CONOCIDO,FALSE,0,NA,30/08/2015 02:11,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
No sabe de que habla. Solo copia ejercicio de los libros y no sabe por que dan los resultados.,FALSE,0,NA,30/08/2015 02:11,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Muy mal profesor ,FALSE,0,NA,30/08/2015 02:10,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Falta mayor compromiso,FALSE,0,NA,30/08/2015 02:10,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es buen profesor pero llega tarde a menudo.,FALSE,0,NA,30/08/2015 02:10,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
muy mal profesor ,FALSE,0,NA,30/08/2015 02:10,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Como retroalimentación sería adecuado contar con mas material para realizar los ejercicios implementados en clase,FALSE,0,NA,30/08/2015 02:10,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Tiene conocimiento pero su pedagogía es muy pobre,FALSE,0,NA,30/08/2015 02:09,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Sin duda tiene la habilidad de dar clases de manera clara.,FALSE,0,NA,30/08/2015 02:09,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
MAYOR DISPONBILIDAD,FALSE,0,NA,30/08/2015 02:09,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Ayudaría mucho si prestara mas atención a las dudas de los alumnos.,FALSE,0,NA,30/08/2015 02:09,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
es buena persona pero puede llegar a ser muy rígido.,FALSE,0,NA,30/08/2015 02:08,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Muy buena clase el profesor es muy bueno y sabe resolver las dudas,FALSE,0,NA,30/08/2015 02:08,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
pone mucho empeño en transmitir los conocimientos y aclara las dudas de una manera clara y sin reirse de los alumnos.,FALSE,0,NA,30/08/2015 02:08,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es buen profesor porque conoce del tema pero debería ser más accesible y ayudar en lo que no sabemos,FALSE,0,NA,30/08/2015 02:08,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Considero que la disciplina grupal es uno de los factores mas grandes que impiden el aprendizaje de todos mis compañeros.,FALSE,0,NA,30/08/2015 02:07,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen profesor y bien preparado.,FALSE,0,NA,30/08/2015 02:07,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Uno de los pocos profesores que en verdad valen la pena muy bien por favor no dejen que baje su nivel y se vuelva como la mayoria.,FALSE,0,NA,30/08/2015 02:07,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Realiza una clase dinámica que promueve trabajo en equipo.,FALSE,0,NA,30/08/2015 02:07,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Le falta preparar mas las clases.,FALSE,0,NA,30/08/2015 02:06,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Un gran maestro gracias a el he logrado un mayor desarrollo en mi vida profesional,FALSE,0,NA,30/08/2015 02:06,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es un profesor muy responsable.,FALSE,0,NA,30/08/2015 02:06,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Un profesor sobresaliente excelente dominio del tema y amplio criterio de análisis para la solución de problemas.,FALSE,0,NA,30/08/2015 02:06,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buena disposición al impartir clase.,FALSE,0,NA,30/08/2015 02:05,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buena clase,FALSE,0,NA,30/08/2015 02:05,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Sin comentarios,FALSE,0,NA,30/08/2015 02:04,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
La maestra me cae bien ,FALSE,0,NA,30/08/2015 02:04,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"Me gusta la clase, pero me gustaría más que fuera un poco más dinámica y no tan tediosa",FALSE,0,NA,30/08/2015 02:04,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
es buena maestra,FALSE,0,NA,30/08/2015 02:04,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es buena maestra pero sus clases son muy tediosas y la interacción con los alumnos es mínima ,FALSE,0,NA,30/08/2015 02:04,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Considero que la disciplina grupal es uno de los factores mas grandes que impiden el aprendizaje de todos mis compañeros.,FALSE,0,NA,30/08/2015 02:03,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
La maestra hace que la clase sea aburrida,FALSE,0,NA,30/08/2015 02:03,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
debe de hacer la clase mas dinámica,FALSE,0,NA,30/08/2015 02:02,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"La maestra tiene buena disposicion, quizas solo un poco mas de presencia en su voz.",FALSE,0,NA,30/08/2015 02:02,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Ella siempre organiza su clase.,FALSE,0,NA,30/08/2015 02:02,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Tiene buena pedagogía para lograr transmitir su enseñanza.,FALSE,0,NA,30/08/2015 02:02,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Una excelente maestra ,FALSE,0,NA,30/08/2015 02:02,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"Es una materia donde resulta difícil tener la atención del alumno, pero la profesora demuestra determinación",FALSE,0,NA,30/08/2015 02:01,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
La maestra tiene conocimiento del tema ya que lo demuestra en sus clases.,FALSE,0,NA,30/08/2015 02:01,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Una de las mejores maestras que he tenido.,FALSE,0,NA,30/08/2015 01:58,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Sin comentarios,FALSE,0,NA,30/08/2015 01:57,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
La maestra domina el inglés pero no logra enseñar de una manera adecuada.,FALSE,0,NA,30/08/2015 01:57,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
muy buen dominio de la clase.,FALSE,0,NA,30/08/2015 01:57,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
LA MAESTRA LOGRA EXPRESAR BIEN SUS CONOCIMIENTOS PARA EL APRENDIZAJE.,FALSE,0,NA,30/08/2015 01:56,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
excelente profesor,FALSE,0,NA,30/08/2015 01:54,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es una de mis maestras favoritas.,FALSE,0,NA,30/08/2015 01:54,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
es una buena maestra,FALSE,0,NA,30/08/2015 01:54,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"Buen manejo del tema, siempre se encuentra dispuesta a ayudar a sus alumnos.",FALSE,0,NA,30/08/2015 01:54,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
La maestra no planea su clase y siempre se comporta de una manera irrespetuosa.,FALSE,0,NA,30/08/2015 01:53,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
La clase esta muy bien.,FALSE,0,NA,30/08/2015 05:10,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Excelente maestra.,FALSE,0,NA,30/08/2015 05:10,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
La maestra logra captar la atención de sus alumnos durante la clase.,FALSE,0,NA,30/08/2015 05:10,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"Muy buena maestra, excelente dominio del tema.",FALSE,0,NA,30/08/2015 05:09,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Excelente conocimiento y manejo del tema. ,FALSE,0,NA,30/08/2015 05:09,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
La maestra es muy buena impartiendo los temas del curso.,FALSE,0,NA,30/08/2015 02:28,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
MUY BUEN MAESTRO,FALSE,0,NA,30/08/2015 02:26,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"Es un buen profesor, el mejor que he tenido de matemáticas.",FALSE,0,NA,30/08/2015 02:26,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
El profesor imparte una excelente clase.,FALSE,0,NA,30/08/2015 02:25,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Uno de los mejores profesores que he tenido.,FALSE,0,NA,30/08/2015 02:24,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"Muy buena forma de impartir clases, además los problemas en clases son por los alumnos, no por el ",FALSE,0,NA,30/08/2015 02:24,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
ES UN BUEN MAESTRO ,FALSE,0,NA,30/08/2015 02:24,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Muy buen maestro ,FALSE,0,NA,30/08/2015 02:24,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"Es un exelente profesor, aprendo mucho en su clase",FALSE,0,NA,30/08/2015 02:24,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es muy buen maestro y aclara tus dudas de una manera en la que la puedas comprender.,FALSE,0,NA,30/08/2015 02:23,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es uno de los mejores profesores del cual me gustaría recibir clases nuevamente,FALSE,0,NA,30/08/2015 02:23,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"Muy buen maestro, dedicado a su trabajo.",FALSE,0,NA,30/08/2015 02:22,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"Su empeño en clases es muy bueno, explica de manera clara  y aparte nos apoya con material extra para aclarar dudas.",FALSE,0,NA,30/08/2015 02:22,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"Es un buen profesor, es bueno que no haga las clases tediosas y aburridas. He aprendido de forma dinámica y divertida.",FALSE,0,NA,30/08/2015 02:22,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Es un muy buen profesor y su clase es muy dimámica.,FALSE,0,NA,30/08/2015 02:22,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
UN BUEN MAESTRO ESPERO QUE NOS VUELVA A IMPARTIR CLASE,FALSE,0,NA,30/08/2015 02:21,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Muy buen maestro,FALSE,0,NA,30/08/2015 02:21,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
El profesor resuelve dudas cuando lo necesitamos y además es muy bueno explicando.,FALSE,0,NA,30/08/2015 02:20,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"Buen profesor,conoce del tema, siempre esta dispuesto a aclarar dudas. Muestra un interés único en el desarrollo de los alumnos.",FALSE,0,NA,30/08/2015 02:20,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
El maestro no es buena dando clase ya que se sale del tema muy seguido.,FALSE,0,NA,30/08/2015 02:20,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen trabajo a la hora de explicar la clase,FALSE,0,NA,30/08/2015 02:19,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
buen profesor conoce a la perfección los temas que imparte en su clase,FALSE,0,NA,30/08/2015 02:19,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Un profesor que conoce el tema a presentar y sabe controlar al grupo de una manera eficiente.,FALSE,0,NA,30/08/2015 02:19,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
excelente,FALSE,0,NA,30/08/2015 02:19,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
muy buen profesor,FALSE,0,NA,30/08/2015 02:18,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen profesor y gran comprensión hacia el grupo,FALSE,0,NA,30/08/2015 02:18,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Buen manejo y conocimiento de los temas que imparte en su clase,FALSE,0,NA,30/08/2015 02:18,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"La maestra domina su materia pero explica muy rápido y no se da a entender muy bien, deja muchas dudas y no se le entiende",FALSE,0,NA,30/08/2015 02:18,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
"El profesor duda mucho de sus propias respuestas, desconoce del tema y mis compañeros lo tienen que corregir muy seguido",FALSE,0,NA,30/08/2015 02:17,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
El profesor conoce el tema pero no tiene un método de enseñanza adecuado para darse a entender,FALSE,0,NA,30/08/2015 02:17,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Le falta experiencia en dar clases,FALSE,0,NA,30/08/2015 02:17,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
Bueno explicando la clase.,FALSE,0,NA,30/08/2015 02:16,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
le falta dominio del tema ya que no sabe explicar con claridad y hace que no entienda los temas,FALSE,0,NA,30/08/2015 02:16,FALSE,NA,6.38E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",aiko_sga93,0,FALSE,FALSE,NA,NA
